run,type,module,name,attrname,attrvalue,value
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[0].**.initialZ,620.8m,
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumerType,"""LoRaEnergyConsumer""",
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[*].**.energySourceModule,"""IdealEpEnergyStorage""",
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""energyConsumptionParameters.xml"")",
General-3-20210504-13:12:49-10506,param,,,**.sigma,0,
General-3-20210504-13:12:49-10506,param,,,**.constraintAreaMinX,0m,
General-3-20210504-13:12:49-10506,param,,,**.constraintAreaMinY,0m,
General-3-20210504-13:12:49-10506,param,,,**.constraintAreaMinZ,0m,
General-3-20210504-13:12:49-10506,param,,,**.constraintAreaMaxX,3000m,
General-3-20210504-13:12:49-10506,param,,,**.constraintAreaMaxY,3000m,
General-3-20210504-13:12:49-10506,param,,,**.constraintAreaMaxZ,3000m,
General-3-20210504-13:12:49-10506,param,,,CartagenaOPAL.**.radio.separateTransmissionParts,false,
General-3-20210504-13:12:49-10506,param,,,CartagenaOPAL.**.radio.separateReceptionParts,false,
General-3-20210504-13:12:49-10506,param,,,**.delayer.config,"xmldoc(""cloudDelays.xml"")",
General-3-20210504-13:12:49-10506,param,,,**.radio.radioMediumModule,"""OpalLoRaRadioMedium""",
General-3-20210504-13:12:49-10506,param,,,**.minInterferenceTime,0s,
General-3-20210504-13:12:49-10506,param,,,**.displayAddresses,false,
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.carrierFrequency,868MHz,
General-3-20210504-13:12:49-10506,param,,,**.mediumLimitCache.carrierFrequency,868MHz,
General-3-20210504-13:12:49-10506,param,,,**.radio.carrierFrequency,868MHz,
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.loadMeshesFromFile,true,
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.useDecimalDegreeDelta,true,
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.meshesPath,"""meshes_cartagena""",
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.receptionRadius,2m,
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.maxNumberOfReflections,30,
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.pathLoss.typename,"""TwoRayInterference""",
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.meshesFileList,"""/home/anrunie/Documentos/GIRTEL/LoRa-INET-AI1/inet/simulations/meshes_cartagena_new/meshes/names.txt""",
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.isStatic,true,
General-3-20210504-13:12:49-10506,param,,,**.numberOfGateways,15,
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[*].numUdpApps,1,
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[*].packetForwarder.localPort,2000,
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[*].packetForwarder.destPort,1000,
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[*].packetForwarder.destAddresses,"""networkServer""",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[*].packetForwarder.indexNumber,0,
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[*].receptionRadius,1,
General-3-20210504-13:12:49-10506,param,,,**.LoRaGWNic.radio.iAmGateway,true,
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[*].**.initFromDisplayString,false,
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[0].**.initialX,"uniform(1583.19m, 1583.49m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[0].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[0].**.initialZ,"uniform(644.45m,644.75m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[1].**.initialX,"uniform(1607.25m,1607.55m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[1].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[1].**.initialZ,"uniform(653.15m,653.55m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[2].**.initialX,"uniform(1618.35m, 1618.65m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[2].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[2].**.initialZ,"uniform(629.15m,629.45m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[3].**.initialX,"uniform(1625.75m, 1626.05m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[3].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[3].**.initialZ,"uniform(692.14m, 692.44m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[4].**.initialX,"uniform(1608.05m, 1608.35m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[4].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[4].**.initialZ,"uniform(702.65m, 702.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[5].**.initialX,"uniform(1578.75m, 1579.05m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[5].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[5].**.initialZ,"uniform(680.85m, 681.15m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[6].**.initialX,"uniform(1560.05m, 1560.35m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[6].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[6].**.initialZ,"uniform(674.35m, 674.65m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[7].**.initialX,"uniform(1547.75m, 1548.05m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[7].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[7].**.initialZ,"uniform(665.95m, 666.25m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[8].**.initialX,"uniform(1619.98m, 1620.28m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[8].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[8].**.initialZ,"uniform(620.79m, 621.09m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[9].**.initialX,"uniform(1632.75m, 1633.05m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[9].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[9].**.initialZ,"uniform(560.40m, 560.70m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[10].**.initialX,"uniform(1572.75m, 1573.05m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[10].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[10].**.initialZ,"uniform(560.40m, 560.70m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[11].**.initialX,"uniform(1528.65m, 1528.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[11].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[11].**.initialZ,"uniform(604.85m, 605.15m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[12].**.initialX,"uniform(1497.65m, 1497.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[12].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[12].**.initialZ,"uniform(611.75m, 612.05m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[13].**.initialX,"uniform(1504.05m, 1504.35m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[13].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[13].**.initialZ,"uniform(626.57m, 626.87m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[14].**.initialX,"uniform(1527.15m, 1527.45m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[14].**.initialY,"uniform(0.65m, 0.95m)",
General-3-20210504-13:12:49-10506,param,,,**.loRaGW[14].**.initialZ,"uniform(646.55m, 646.85m)",
General-3-20210504-13:12:49-10506,param,,,**.networkServer.numUdpApps,1,
General-3-20210504-13:12:49-10506,param,,,**.networkServer.**.evaluateADRinServer,false,
General-3-20210504-13:12:49-10506,param,,,**.networkServer.udpApp[0].typename,"""NetworkServerApp""",
General-3-20210504-13:12:49-10506,param,,,**.networkServer.udpApp[0].destAddresses,"""loRaGW[*]""",
General-3-20210504-13:12:49-10506,param,,,**.networkServer.udpApp[0].destPort,2000,
General-3-20210504-13:12:49-10506,param,,,**.networkServer.udpApp[0].localPort,1000,
General-3-20210504-13:12:49-10506,param,,,**.networkServer.udpApp[0].adrMethod,"""avg""",
General-3-20210504-13:12:49-10506,param,,,**.numberOfPacketsToSend,0,
General-3-20210504-13:12:49-10506,param,,,**.timeToFirstPacket,exponential(100s),
General-3-20210504-13:12:49-10506,param,,,**.timeToNextPacket,exponential(100s),
General-3-20210504-13:12:49-10506,param,,,**.alohaChannelModel,false,
General-3-20210504-13:12:49-10506,param,,,**.numberOfNodes,1,
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[*].**.evaluateADRinNode,false,
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[*].**initialLoRaSF,12,
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[*].**initialLoRaCR,5,
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[*].**initialLoRaTP,14 dBm,
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[0].**.initialX,1549.14m,
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[0].**.initialY,15m,
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[0].**.initialZ,620.8m,
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumerType,"""LoRaEnergyConsumer""",
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[*].**.energySourceModule,"""IdealEpEnergyStorage""",
General-3-20210504-13:12:49-10506,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""energyConsumptionParameters.xml"")",
General-3-20210504-13:12:49-10506,param,,,**.sigma,0,
General-3-20210504-13:12:49-10506,param,,,**.constraintAreaMinX,0m,
General-3-20210504-13:12:49-10506,param,,,**.constraintAreaMinY,0m,
General-3-20210504-13:12:49-10506,param,,,**.constraintAreaMinZ,0m,
General-3-20210504-13:12:49-10506,param,,,**.constraintAreaMaxX,3000m,
General-3-20210504-13:12:49-10506,param,,,**.constraintAreaMaxY,3000m,
General-3-20210504-13:12:49-10506,param,,,**.constraintAreaMaxZ,3000m,
General-3-20210504-13:12:49-10506,param,,,CartagenaOPAL.**.radio.separateTransmissionParts,false,
General-3-20210504-13:12:49-10506,param,,,CartagenaOPAL.**.radio.separateReceptionParts,false,
General-3-20210504-13:12:49-10506,param,,,**.delayer.config,"xmldoc(""cloudDelays.xml"")",
General-3-20210504-13:12:49-10506,param,,,**.radio.radioMediumModule,"""OpalLoRaRadioMedium""",
General-3-20210504-13:12:49-10506,param,,,**.minInterferenceTime,0s,
General-3-20210504-13:12:49-10506,param,,,**.displayAddresses,false,
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.carrierFrequency,868MHz,
General-3-20210504-13:12:49-10506,param,,,**.mediumLimitCache.carrierFrequency,868MHz,
General-3-20210504-13:12:49-10506,param,,,**.radio.carrierFrequency,868MHz,
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.loadMeshesFromFile,true,
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.useDecimalDegreeDelta,true,
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.meshesPath,"""meshes_cartagena""",
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.receptionRadius,2m,
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.maxNumberOfReflections,30,
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.pathLoss.typename,"""TwoRayInterference""",
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.meshesFileList,"""/home/anrunie/Documentos/GIRTEL/LoRa-INET-AI1/inet/simulations/meshes_cartagena_new/meshes/names.txt""",
General-3-20210504-13:12:49-10506,param,,,**.OpalLoRaRadioMedium.isStatic,true,
General-15-20210504-13:13:54-10688,runattr,,,configname,General,
General-15-20210504-13:13:54-10688,runattr,,,datetime,20210504-13:13:54,
General-15-20210504-13:13:54-10688,runattr,,,experiment,General,
General-15-20210504-13:13:54-10688,runattr,,,inifile,loRaNetworkCartagenaOPAL-SINTOPOGRAFIA.ini,
General-15-20210504-13:13:54-10688,runattr,,,iterationvars,"$0=""avg""",
General-15-20210504-13:13:54-10688,runattr,,,iterationvarsf,avg-,
General-15-20210504-13:13:54-10688,runattr,,,measurement,"$0=""avg""",
General-15-20210504-13:13:54-10688,runattr,,,network,CartagenaOPAL,
General-15-20210504-13:13:54-10688,runattr,,,processid,10688,
General-15-20210504-13:13:54-10688,runattr,,,repetition,15,
General-15-20210504-13:13:54-10688,runattr,,,replication,#15,
General-15-20210504-13:13:54-10688,runattr,,,resultdir,results,
General-15-20210504-13:13:54-10688,runattr,,,runnumber,15,
General-15-20210504-13:13:54-10688,runattr,,,seedset,15,
General-15-20210504-13:13:54-10688,param,,,**.numberOfGateways,15,
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[*].numUdpApps,1,
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[*].packetForwarder.localPort,2000,
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[*].packetForwarder.destPort,1000,
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[*].packetForwarder.destAddresses,"""networkServer""",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[*].packetForwarder.indexNumber,0,
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[*].receptionRadius,1,
General-15-20210504-13:13:54-10688,param,,,**.LoRaGWNic.radio.iAmGateway,true,
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[*].**.initFromDisplayString,false,
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[0].**.initialX,"uniform(1583.19m, 1583.49m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[0].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[0].**.initialZ,"uniform(644.45m,644.75m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[1].**.initialX,"uniform(1607.25m,1607.55m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[1].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[1].**.initialZ,"uniform(653.15m,653.55m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[2].**.initialX,"uniform(1618.35m, 1618.65m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[2].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[2].**.initialZ,"uniform(629.15m,629.45m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[3].**.initialX,"uniform(1625.75m, 1626.05m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[3].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[3].**.initialZ,"uniform(692.14m, 692.44m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[4].**.initialX,"uniform(1608.05m, 1608.35m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[4].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[4].**.initialZ,"uniform(702.65m, 702.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[5].**.initialX,"uniform(1578.75m, 1579.05m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[5].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[5].**.initialZ,"uniform(680.85m, 681.15m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[6].**.initialX,"uniform(1560.05m, 1560.35m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[6].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[6].**.initialZ,"uniform(674.35m, 674.65m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[7].**.initialX,"uniform(1547.75m, 1548.05m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[7].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[7].**.initialZ,"uniform(665.95m, 666.25m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[8].**.initialX,"uniform(1619.98m, 1620.28m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[8].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[8].**.initialZ,"uniform(620.79m, 621.09m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[9].**.initialX,"uniform(1632.75m, 1633.05m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[9].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[9].**.initialZ,"uniform(560.40m, 560.70m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[10].**.initialX,"uniform(1572.75m, 1573.05m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[10].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[10].**.initialZ,"uniform(560.40m, 560.70m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[11].**.initialX,"uniform(1528.65m, 1528.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[11].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[11].**.initialZ,"uniform(604.85m, 605.15m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[12].**.initialX,"uniform(1497.65m, 1497.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[12].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[12].**.initialZ,"uniform(611.75m, 612.05m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[13].**.initialX,"uniform(1504.05m, 1504.35m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[13].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[13].**.initialZ,"uniform(626.57m, 626.87m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[14].**.initialX,"uniform(1527.15m, 1527.45m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[14].**.initialY,"uniform(0.65m, 0.95m)",
General-15-20210504-13:13:54-10688,param,,,**.loRaGW[14].**.initialZ,"uniform(646.55m, 646.85m)",
General-15-20210504-13:13:54-10688,param,,,**.networkServer.numUdpApps,1,
General-15-20210504-13:13:54-10688,param,,,**.networkServer.**.evaluateADRinServer,false,
General-15-20210504-13:13:54-10688,param,,,**.networkServer.udpApp[0].typename,"""NetworkServerApp""",
General-15-20210504-13:13:54-10688,param,,,**.networkServer.udpApp[0].destAddresses,"""loRaGW[*]""",
General-15-20210504-13:13:54-10688,param,,,**.networkServer.udpApp[0].destPort,2000,
General-15-20210504-13:13:54-10688,param,,,**.networkServer.udpApp[0].localPort,1000,
General-15-20210504-13:13:54-10688,param,,,**.networkServer.udpApp[0].adrMethod,"""avg""",
General-15-20210504-13:13:54-10688,param,,,**.numberOfPacketsToSend,0,
General-15-20210504-13:13:54-10688,param,,,**.timeToFirstPacket,exponential(100s),
General-15-20210504-13:13:54-10688,param,,,**.timeToNextPacket,exponential(100s),
General-15-20210504-13:13:54-10688,param,,,**.alohaChannelModel,false,
General-15-20210504-13:13:54-10688,param,,,**.numberOfNodes,1,
General-15-20210504-13:13:54-10688,param,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-15-20210504-13:13:54-10688,param,,,**.loRaNodes[*].**.evaluateADRinNode,false,
General-15-20210504-13:13:54-10688,param,,,**.loRaNodes[*].**initialLoRaSF,12,
General-15-20210504-13:13:54-10688,param,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-15-20210504-13:13:54-10688,param,,,**.loRaNodes[*].**initialLoRaCR,5,
General-15-20210504-13:13:54-10688,param,,,**.loRaNodes[*].**initialLoRaTP,14 dBm,
General-15-20210504-13:13:54-10688,param,,,**.loRaNodes[0].**.initialX,1549.14m,
General-15-20210504-13:13:54-10688,param,,,**.loRaNodes[0].**.initialY,15m,
General-15-20210504-13:13:54-10688,param,,,**.loRaNodes[0].**.initialZ,620.8m,
General-15-20210504-13:13:54-10688,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumerType,"""LoRaEnergyConsumer""",
General-15-20210504-13:13:54-10688,param,,,**.loRaNodes[*].**.energySourceModule,"""IdealEpEnergyStorage""",
General-15-20210504-13:13:54-10688,param,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""energyConsumptionParameters.xml"")",
General-15-20210504-13:13:54-10688,param,,,**.sigma,0,
General-15-20210504-13:13:54-10688,param,,,**.constraintAreaMinX,0m,
General-15-20210504-13:13:54-10688,param,,,**.constraintAreaMinY,0m,
General-15-20210504-13:13:54-10688,param,,,**.constraintAreaMinZ,0m,
General-15-20210504-13:13:54-10688,param,,,**.constraintAreaMaxX,3000m,
General-15-20210504-13:13:54-10688,param,,,**.constraintAreaMaxY,3000m,
General-15-20210504-13:13:54-10688,param,,,**.constraintAreaMaxZ,3000m,
General-15-20210504-13:13:54-10688,param,,,CartagenaOPAL.**.radio.separateTransmissionParts,false,
General-15-20210504-13:13:54-10688,param,,,CartagenaOPAL.**.radio.separateReceptionParts,false,
General-15-20210504-13:13:54-10688,param,,,**.delayer.config,"xmldoc(""cloudDelays.xml"")",
General-15-20210504-13:13:54-10688,param,,,**.radio.radioMediumModule,"""OpalLoRaRadioMedium""",
General-15-20210504-13:13:54-10688,param,,,**.minInterferenceTime,0s,
General-15-20210504-13:13:54-10688,param,,,**.displayAddresses,false,
General-15-20210504-13:13:54-10688,param,,,**.OpalLoRaRadioMedium.carrierFrequency,868MHz,
General-15-20210504-13:13:54-10688,param,,,**.mediumLimitCache.carrierFrequency,868MHz,
General-15-20210504-13:13:54-10688,param,,,**.radio.carrierFrequency,868MHz,
General-15-20210504-13:13:54-10688,param,,,**.OpalLoRaRadioMedium.loadMeshesFromFile,true,
General-15-20210504-13:13:54-10688,param,,,**.OpalLoRaRadioMedium.useDecimalDegreeDelta,true,
General-15-20210504-13:13:54-10688,param,,,**.OpalLoRaRadioMedium.meshesPath,"""meshes_cartagena""",
General-15-20210504-13:13:54-10688,param,,,**.OpalLoRaRadioMedium.receptionRadius,2m,
General-15-20210504-13:13:54-10688,param,,,**.OpalLoRaRadioMedium.maxNumberOfReflections,30,
General-15-20210504-13:13:54-10688,param,,,**.OpalLoRaRadioMedium.pathLoss.typename,"""TwoRayInterference""",
General-15-20210504-13:13:54-10688,param,,,**.OpalLoRaRadioMedium.meshesFileList,"""/home/anrunie/Documentos/GIRTEL/LoRa-INET-AI1/inet/simulations/meshes_cartagena_new/meshes/names.txt""",
General-15-20210504-13:13:54-10688,param,,,**.OpalLoRaRadioMedium.isStatic,true,
General-16-20210504-13:13:59-10702,runattr,,,configname,General,
General-16-20210504-13:13:59-10702,runattr,,,datetime,20210504-13:13:59,
General-16-20210504-13:13:59-10702,runattr,,,experiment,General,
General-16-20210504-13:13:59-10702,runattr,,,inifile,loRaNetworkCartagenaOPAL-SINTOPOGRAFIA.ini,
General-16-20210504-13:13:59-10702,runattr,,,iterationvars,"$0=""avg""",
General-16-20210504-13:13:59-10702,runattr,,,iterationvarsf,avg-,
General-16-20210504-13:13:59-10702,runattr,,,measurement,"$0=""avg""",
General-16-20210504-13:13:59-10702,runattr,,,network,CartagenaOPAL,
General-16-20210504-13:13:59-10702,runattr,,,processid,10702,
General-16-20210504-13:13:59-10702,runattr,,,repetition,16,
General-16-20210504-13:13:59-10702,runattr,,,replication,#16,
General-16-20210504-13:13:59-10702,runattr,,,resultdir,results,
General-16-20210504-13:13:59-10702,runattr,,,runnumber,16,
General-16-20210504-13:13:59-10702,runattr,,,seedset,16,
General-16-20210504-13:13:59-10702,param,,,**.numberOfGateways,15,
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[*].numUdpApps,1,
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[*].packetForwarder.localPort,2000,
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[*].packetForwarder.destPort,1000,
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[*].packetForwarder.destAddresses,"""networkServer""",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[*].packetForwarder.indexNumber,0,
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[*].receptionRadius,1,
General-16-20210504-13:13:59-10702,param,,,**.LoRaGWNic.radio.iAmGateway,true,
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[*].**.initFromDisplayString,false,
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[0].**.initialX,"uniform(1583.19m, 1583.49m)",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[0].**.initialY,"uniform(0.65m, 0.95m)",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[0].**.initialZ,"uniform(644.45m,644.75m)",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[1].**.initialX,"uniform(1607.25m,1607.55m)",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[1].**.initialY,"uniform(0.65m, 0.95m)",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[1].**.initialZ,"uniform(653.15m,653.55m)",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[2].**.initialX,"uniform(1618.35m, 1618.65m)",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[2].**.initialY,"uniform(0.65m, 0.95m)",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[2].**.initialZ,"uniform(629.15m,629.45m)",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[3].**.initialX,"uniform(1625.75m, 1626.05m)",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[3].**.initialY,"uniform(0.65m, 0.95m)",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[3].**.initialZ,"uniform(692.14m, 692.44m)",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[4].**.initialX,"uniform(1608.05m, 1608.35m)",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[4].**.initialY,"uniform(0.65m, 0.95m)",
General-16-20210504-13:13:59-10702,param,,,**.loRaGW[4].**.initialZ,"uniform(702.65m, 702.95m)",
